legacy_event_id,year,discipline,placement,participant_order,participant_name,score_text
1736265216,2025,Doubles Net,1,1,__NON_PERSON__,
1736265216,2025,Doubles Net,2,1,__NON_PERSON__,
1736265216,2025,Doubles Net,3,1,__NON_PERSON__,
1736265216,2025,Doubles Net,4,1,__NON_PERSON__,
1736265216,2025,Doubles Net,5,1,Mikko Tapaninaho,
1738446800,2025,Intermediate Freestyle Battles,1,1,Ryan Miller,
1738446800,2025,Intermediate Freestyle Battles,2,1,Alan Eneev,
1738446800,2025,Intermediate Freestyle Battles,3,1,Jordan Mahaffey,
1738446800,2025,Intermediate Freestyle Battles,4,1,Loren Dobson,
1738446800,2025,Intermediate Freestyle Routines,1,1,Ken Moller,
1738446800,2025,Intermediate Singles,1,1,Will Mayfield,
1738446800,2025,Intermediate Singles,2,1,Simon Hankamer,
1738446800,2025,Intermediate Singles,3,1,Harper Cleaver,
1738446800,2025,Intermediate Singles,4,1,Arlo Perin,
1738446800,2025,Mixed Doubles Net,1,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,2,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,3,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,4,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,5,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,6,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,7,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,8,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,9,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,10,1,__NON_PERSON__,
1738446800,2025,Mixed Doubles Net,11,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,1,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,2,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,3,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,4,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,5,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,6,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,7,1,__NON_PERSON__,
1738446800,2025,Open Doubles Net,8,1,__NON_PERSON__,
1738446800,2025,Open Freestyle Battles,1,1,Dustin Rhodes,
1738446800,2025,Open Freestyle Battles,2,1,Nick Landes,
1738446800,2025,Open Freestyle Battles,3,1,Kevin Hogan,
1738446800,2025,Open Freestyle Battles,4,1,Dante Diotavelli,
1738446800,2025,Open Freestyle Battles,5,1,Brian Sherrill,
1738446800,2025,Open Freestyle Battles,6,1,Derek Littlefield,
1738446800,2025,Open Freestyle Battles,7,1,Chris Dean,
1738446800,2025,Open Freestyle Battles,8,1,Happy Om,
1738446800,2025,Open Freestyle Battles,9,1,Kyle Corff,
1738446800,2025,Open Freestyle Routines,1,1,Brian Sherrill,
1738446800,2025,Open Freestyle Routines,2,1,Dustin Rhodes,
1738446800,2025,Open Freestyle Routines,3,1,Nick Landes,
1738446800,2025,Open Freestyle Routines,4,1,Cass Taylor,
1738446800,2025,Open Freestyle Routines,5,1,Kevin Hogan,
1738446800,2025,Open Freestyle Routines,6,1,Jason Varvaro,
1738446800,2025,Open Freestyle Routines,7,1,Kyle Corff,
1738446800,2025,Open Singles Net,1,1,Kenneth Shults,
1738446800,2025,Open Singles Net,2,1,Jasper Schults,
1738446800,2025,Open Singles Net,3,1,Chris Cleaver,
1738446800,2025,Open Singles Net,4,1,Elle Shults,
1738446800,2025,Open Singles Net,5,1,Edwin Veltman,
1738446800,2025,Open Singles Net,6,1,Patrick Weinberg,
1738446800,2025,Open Singles Net,7,1,Dirk Janssens,
1738446800,2025,Women's Doubles Net,1,1,__NON_PERSON__,
1738446800,2025,Women's Doubles Net,2,1,__NON_PERSON__,
1738446800,2025,Women's Doubles Net,3,1,__NON_PERSON__,
1738446800,2025,Women's Doubles Net,4,1,__NON_PERSON__,
1738446800,2025,Women's Doubles Net,5,1,__NON_PERSON__,
1738446800,2025,Women's Singles Net,1,1,Becca English Ross,
1738446800,2025,Women's Singles Net,2,1,Sarah Femmel,
1738446800,2025,Women's Singles Net,3,1,Anneleissa Cohen,
1738446800,2025,Women's Singles Net,4,1,Sarah Hagen,
1739036206,2025,Singles Net,1,1,Ivan Stanev,
1739036206,2025,Singles Net,2,1,Rosen Rusev,
1739036206,2025,Singles Net,3,1,Radoslav Rusev,
1739036206,2025,Singles Net,4,1,Hristo Marev,
1739036206,2025,Singles Net,5,1,Dinko Dimitrov,
1739036206,2025,Singles Net,10,1,Stefan Tonev,
1740391168,2025,Freestyle Battle,1,1,Christopher Schillem,
1740391168,2025,Freestyle Battle,2,1,Patrik Cerny,
1740391168,2025,Freestyle Battle,3,1,Pawe Nowak,
1740391168,2025,Freestyle Battle,4,1,Santeri Karvinen,
1740391168,2025,Freestyle Battle,5,1,Marco Hartig,
1740391168,2025,Golf,1,1,Stefan Stuff Nold,
1740391168,2025,Golf,2,1,Alexander Bartsch,
1740391168,2025,Golf,3,1,Andi Wolff,
1740391168,2025,Mixed Doubles,1,1,__NON_PERSON__,
1740391168,2025,Mixed Doubles,2,1,__NON_PERSON__,
1740391168,2025,Mixed Doubles,3,1,__NON_PERSON__,
1740391168,2025,Mixed Doubles,4,1,__NON_PERSON__,
1740391168,2025,Mixed Doubles,5,1,__NON_PERSON__,
1740391168,2025,Open Doubles,1,1,__NON_PERSON__,
1740391168,2025,Open Doubles,2,1,__NON_PERSON__,
1740391168,2025,Open Doubles,3,1,__NON_PERSON__,
1740391168,2025,Open Doubles,4,1,__NON_PERSON__,
1740391168,2025,Open Doubles,5,1,__NON_PERSON__,
1740391168,2025,Open Doubles,6,1,__NON_PERSON__,
1740391168,2025,Open Doubles,7,1,__NON_PERSON__,
1740391168,2025,Open Doubles,8,1,__NON_PERSON__,
1740391168,2025,Open Doubles,9,1,__NON_PERSON__,
1740391168,2025,Open Doubles,10,1,__NON_PERSON__,
1740391168,2025,Open Doubles,11,1,__NON_PERSON__,
1740391168,2025,Open Doubles,12,1,__NON_PERSON__,
1740391168,2025,Open Doubles,13,1,__NON_PERSON__,
1740391168,2025,Open Doubles,14,1,__NON_PERSON__,
1740391168,2025,Open Doubles,15,1,__NON_PERSON__,
1740391168,2025,Open Doubles,16,1,__NON_PERSON__,
1740391168,2025,Open Routines,1,1,Patrik Cerny,
1740391168,2025,Open Routines,2,1,Andreas Nawrath,
1740391168,2025,Open Routines,3,1,Pawe Nowak,
1740391168,2025,Open Routines,4,1,Marco Hartig,
1740391168,2025,Open Singles,1,1,Tuomas Karki,
1740391168,2025,Open Singles,2,1,Pawel Rozek,
1740391168,2025,Open Singles,3,1,Ivan Stanev,
1740391168,2025,Open Singles,4,1,Wiktor Debski,
1740391168,2025,Open Singles,5,1,Grischa Tellenbach,
1740391168,2025,Open Singles,6,1,Sam Maleki,
1740391168,2025,Open Singles,7,1,Lena Mlakar,
1740391168,2025,Open Singles,8,1,Radoslav Rusev,
1740391168,2025,Open Singles,9,1,Santeri Karvinen,
1740391168,2025,Open Singles,10,1,Marcin Czech,
1740391168,2025,Open Singles,11,1,Mon Thike,
1740391168,2025,Open Singles,12,1,Pavel Hejra,
1740391168,2025,Open Singles,13,1,Andreas Beimel,
1740391168,2025,Open Singles,14,1,Jean,
1740391168,2025,Open Singles,15,1,Mikko Lepisto,
1740391168,2025,Open Singles,16,1,David Jezek,
1740391168,2025,Request Contest,1,1,Christopher Schillem,
1740391168,2025,Request Contest,2,1,Santeri Karvinen,
1740391168,2025,Request Contest,3,1,Andreas Nawrath,
1740391168,2025,Request Contest,4,1,Marco Hartig,
1740391168,2025,Request Contest,5,1,Rafal Kaleta,
1740391168,2025,Sick 3,1,1,Cristopher Schillem,
1740391168,2025,Sick 3,3,1,Pawe Nowak,
1740391168,2025,Sick 3,4,1,__NON_PERSON__,
1740419380,2025,Americano Doubles Net,1,1,David Rambaud,
1740419380,2025,Americano Doubles Net,2,1,Felix Ostwaldt,
1740419380,2025,Americano Doubles Net,3,1,Silwan Daouk,
1740419380,2025,Americano Doubles Net,4,1,Dang Liu,
1740419380,2025,Americano Doubles Net,5,1,Camilo Rodriguez,
1740419380,2025,Americano Doubles Net,6,1,Quentin Isackson,
1740419380,2025,Americano Doubles Net,7,1,Jean,
1740419380,2025,Americano Doubles Net,8,1,Nassirou Ouro,
1740419380,2025,Americano Doubles Net,9,1,Boris Ollivier,
1740419380,2025,Americano Doubles Net,10,1,Tim Heun,
1740419380,2025,Finals Open Doubles Net,1,1,__NON_PERSON__,
1740419380,2025,Mixed Doubles Net,1,1,__NON_PERSON__,
1740419380,2025,Mixed Doubles Net,2,1,__NON_PERSON__,
1740419380,2025,Mixed Doubles Net,3,1,__NON_PERSON__,
1740419380,2025,Mixed Doubles Net,4,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,1,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,2,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,3,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,4,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,5,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,6,1,__NON_PERSON__,
1740419380,2025,Open Doubles Net,7,1,__NON_PERSON__,
